128.177	75.937	695.000	83.205	61.808	28.000	30.000	113.796	54.272	131.648	55.020	93.600	2.000
220.500	87.500	2.000	27.750	36.752	2.000	2.000	113.796	54.272	90.750	131.000	32.750	1.000
233.316	103.649	114.000	41.545	44.175	14.000	11.000	113.796	54.272	141.571	96.338	50.812	3.000
110.329	51.977	426.000	56.594	50.294	29.000	18.000	114.506	54.229	126.103	66.927	65.469	2.000
232.284	104.516	95.000	42.933	44.476	15.000	11.000	114.506	54.229	141.897	74.152	52.448	3.000
105.400	39.873	245.000	52.486	49.640	29.000	12.000	114.871	54.457	132.207	49.342	57.759	4.000
233.169	105.143	77.000	36.196	45.371	14.000	8.000	114.871	54.457	120.062	72.009	40.830	3.000
233.227	105.053	75.000	34.687	45.590	14.000	8.000	115.364	54.321	128.187	94.679	40.018	3.000
276.500	142.000	6.000	175.167	10.479	2.000	3.000	115.364	54.321	146.167	158.833	223.500	1.000
232.615	107.231	13.000	15.250	16.312	10.000	2.000	114.423	55.051	143.500	117.300	19.100	1.000
251.383	122.298	47.000	179.917	40.905	5.000	12.000	114.423	55.051	131.850	115.017	211.567	6.000
236.200	110.116	95.000	135.850	76.952	15.000	8.000	114.162	54.913	140.758	114.692	160.275	6.000
225.584	146.740	589.000	103.636	73.516	21.000	40.000	114.162	54.913	132.110	68.610	115.476	5.000
229.626	103.074	163.000	133.769	79.676	13.000	17.000	113.166	55.684	132.910	126.068	159.602	6.000
191.315	109.126	222.000	89.263	77.865	12.000	25.000	113.166	55.684	138.920	88.793	102.073	5.000
184.959	165.806	2909.000	94.552	52.609	64.000	60.000	113.166	55.684	136.026	48.785	105.183	2.000
145.689	102.764	823.000	75.854	57.836	33.000	32.000	108.663	55.451	138.307	64.580	86.232	2.000
224.820	99.877	122.000	123.196	65.324	14.000	16.000	108.663	55.451	147.040	97.170	145.924	6.000
125.894	63.265	170.000	65.866	69.601	17.000	14.000	116.112	57.160	120.870	67.971	74.349	2.000
214.455	89.291	55.000	163.429	36.649	7.000	12.000	116.112	57.160	141.000	97.702	192.976	6.000
129.301	105.484	1309.000	57.384	45.780	36.000	42.000	116.112	57.160	139.888	51.947	65.150	2.000
118.754	62.949	566.000	48.448	50.623	21.000	37.000	111.010	56.544	126.864	55.817	53.287	4.000
213.831	89.034	59.000	152.738	35.261	5.000	16.000	111.010	56.544	149.887	80.387	177.913	6.000
198.692	154.281	2984.000	138.034	70.189	66.000	62.000	111.010	56.544	129.993	33.008	144.533	2.000
110.889	47.240	262.000	32.112	40.992	16.000	20.000	112.324	55.295	119.703	61.775	36.081	2.000
159.795	98.243	916.000	125.898	76.334	33.000	34.000	112.324	55.295	139.912	51.730	134.801	2.000
215.258	89.226	62.000	155.969	47.035	6.000	16.000	112.324	55.295	138.729	85.448	174.396	6.000
101.446	37.982	56.000	9.847	13.488	9.000	8.000	113.959	55.257	118.292	124.764	14.042	2.000
138.349	65.866	307.000	103.063	81.603	20.000	19.000	113.959	55.257	125.018	59.350	111.679	2.000
214.576	89.983	59.000	154.812	45.933	5.000	17.000	113.959	55.257	130.847	82.988	173.259	6.000
212.794	91.366	131.000	83.085	58.640	10.000	20.000	108.558	56.113	138.345	51.340	94.450	6.000
148.449	142.966	2348.000	147.754	83.948	53.000	55.000	108.558	56.113	120.931	51.683	155.928	2.000
122.252	82.717	591.000	138.880	81.294	27.000	26.000	109.407	54.230	123.835	57.782	149.179	2.000
107.987	52.316	155.000	105.168	58.220	14.000	14.000	110.074	54.193	134.622	38.138	114.781	2.000
63.000	159.000	1.000	247.000	0.000	1.000	1.000	102.509	59.531	42.000	255.000	255.000	1.000
62.000	161.000	1.000	217.000	0.000	1.000	1.000	102.509	59.531	41.000	255.000	255.000	1.000
64.716	181.691	243.000	73.956	57.943	16.000	30.000	102.509	59.531	118.625	74.792	85.948	6.000
52.000	194.500	4.000	13.500	6.576	1.000	4.000	102.509	59.531	166.000	155.750	19.750	1.000
140.253	104.808	1776.000	88.485	69.969	42.000	50.000	112.702	57.368	148.040	46.165	95.914	2.000
