0.015304	0.113969	0.00454745	-0.130345	0.153514	0.237554	0.194717	-0.187158	-0.228863	0.0283462	-0.236294	0.0714131	-0.0888045
0.0511386	-0.139061	0.127864	-0.373757	0.101819	-0.218244	0.247839	-0.411111	0.416654	0.0526586	-0.143164	-0.0344413	0.00593728
-0.101098	0.0977681	0.0290121	-0.589278	-0.123323	-0.189545	0.238379	-0.357214	0.0489921	0.107366	-0.0608236	0.0377053	0.104875
0.0456098	-0.137575	0.235483	0.00581874	0.00362425	-0.338192	-0.742867	0.861656	0.155599	0.0163871	0.0457976	-0.11722	0.101239
-0.0766363	0.530079	0.199707	-0.0854317	0.30606	-0.220297	0.313937	-0.249115	-0.203174	-0.0600683	0.0308182	-0.145851	-0.0220375
0.0142162	-0.015334	0.0406602	-0.00488736	0.00685341	0.042222	-0.0207287	0.00763778	-0.000934296	-0.0121846	-0.00528165	-0.00133756	-0.0179612
0.00951785	0.0541212	0.0154901	0.00750646	0.0389568	0.000762225	0.00616442	-0.0040354	0.0258736	0.00505127	0.0398167	-0.0056003	0.0279007
-0.0471065	-0.0143932	-0.014569	-0.0121087	-0.00777179	0.0011334	0.00832581	0.000848623	-0.0110438	-0.00112602	-0.00917395	-0.000329761	-0.000788367
0.0486686	-0.0349794	0.023823	0.0787254	0.0401626	-0.0195533	0.00919382	0.00738495	0.0330772	0.0396769	0.0312019	-0.0504246	-0.00492114
0.109167	-0.0175159	-0.139564	0.000637527	0.0193307	0.0164107	0.118507	0.11864	-0.0534598	0.0733744	-0.119244	0.0688661	0.0351073
0.00583385	0.0465364	0.280485	-0.281657	0.208241	-0.0778067	-0.162668	0.107825	0.035755	-0.232104	0.00408949	-0.0154543	-0.0147532
-0.0458719	-0.00347315	-0.201449	-0.00648347	-0.0247648	-0.0833537	0.409298	0.311335	-0.0203803	0.681395	-0.151688	-0.20491	-0.0135527
-0.113469	0.0151326	0.0138432	0.03787	0.0213785	0.0189799	-0.00985428	0.00149972	0.0134599	0.0115453	0.0148671	0.00344847	0.0153078
0.0554621	0.307202	1.04667	-0.117508	0.10838	-0.246903	0.0128004	-0.501119	-0.0761644	-0.501339	-0.266841	0.0947335	-0.0941683
-0.117097	0.0310943	0.0127316	0.319832	0.012512	-0.00299808	0.014083	0.00606015	0.0219579	0.0167271	0.00157231	0.0114291	0.0227686
-0.0557298	0.0138423	0.00823552	0.00619741	0.0139062	0.000338781	-0.00119152	-0.0112094	0.021813	0.0126067	0.0110854	0.00907527	0.00123866
0.0110991	-0.0338658	0.0209735	-0.0595666	-0.0283963	-0.0434943	0.000478704	-0.0123352	-0.0112797	-0.00999216	0.0156349	0.0860461	-0.0225093
-0.0861189	0.138567	0.401487	-0.0868129	-0.0827821	-0.466267	0.00728017	0.189233	0.0785486	-0.0061846	-0.256917	-0.130548	0.312351
-0.00804671	0.00179133	0.0489104	-0.527538	-0.0496106	-0.134254	0.118904	-0.188163	0.0809966	0.0471371	-0.00765733	0.0213058	0.0855063
-0.0839228	0.050065	0.0189156	0.0313021	0.0110798	-0.00354139	0.0066459	-0.000834785	0.0331551	0.000286239	0.0154513	0.00795712	0.0202931
0.0902953	-0.305876	-0.383545	0.105872	0.0804185	0.0991572	-0.449562	0.0906292	0.12765	-0.0433021	0.140722	-0.0451666	0.0818255
0.0273331	-0.0646542	0.136965	-0.0225758	-0.0329113	-0.888893	0.0535146	-0.203631	0.102643	0.425621	0.0623855	-0.148642	0.0187571
0.0214958	0.0299604	0.00822612	0.0213537	0.00129655	0.0190423	0.000277463	0.003502	0.00834134	0.016663	0.00416059	0.0164061	0.0144111
0.00620306	-0.017996	-0.00193821	-0.0135904	0.00347841	0.000515731	0.00247338	-0.00116408	-0.00210596	-0.00930049	-0.00660038	-0.0200961	-0.00536278
0.0858625	-0.0141609	-0.00169521	-0.0132165	0.00491139	-0.00583694	-0.00777398	-0.00943207	-0.00782909	-0.0156021	-0.0112396	-0.00179164	-0.00995357
