-0.758208	0.391327	-0.078709	-0.0768743	0.257185	-0.103035	-0.127133	-0.681865	0.125521	0.0664628
-3.76937	-0.140726	-0.359982	1.3736	-1.16152	-1.21236	2.92408	0.211213	-0.378659	1.06893
-0.0576976	-0.191249	0.537947	-0.256065	0.0208784	0.230935	-0.201225	0.0861683	-0.0225117	0.143042
0.4888	0.648676	-1.53119	-0.00604086	0.868146	-1.04441	-0.758007	-1.00963	-1.34029	2.05371
-6.13492	0.249116	-0.107717	0.615543	3.27156	-1.93067	-0.0579895	-1.35321	-0.697185	1.57794
-0.118724	-0.105199	-0.194803	0.194937	-0.0928449	-0.123904	0.202088	0.395189	-0.0408236	-0.0335279
-0.0229378	0.168937	0.141829	-0.150054	0.141794	0.0831111	-0.197688	-0.434575	0.050637	0.0452291
-0.761383	0.410817	-0.0881623	-0.0754465	0.255501	-0.101727	-0.123582	-0.721078	0.137092	0.0631113
-0.104319	-0.1292	0.434607	-0.217192	0.0402776	0.19158	-0.197743	-0.0306687	0.00324521	0.123951
-0.749429	0.407654	-0.0908347	-0.0737407	0.251663	-0.0994391	-0.123801	-0.718633	0.134584	0.0585557
-0.576871	0.349546	-0.0842791	-0.0667425	0.216957	-0.0596638	-0.141866	-0.644219	0.104911	0.0243478
0.244888	-0.452378	0.262952	0.081642	-0.0808939	-0.127669	0.237107	0.975716	-0.245206	0.158158
-0.113466	0.216373	0.0750389	-0.128118	0.152342	0.0657618	-0.193692	-0.495287	0.0715373	0.01976
1.86516	-0.00920775	0.686351	-1.00233	0.174911	0.620829	-1.07402	-1.06117	0.0705111	0.0931619
-0.203095	-0.104633	-0.22433	0.211599	-0.090197	-0.135945	0.207087	0.411618	-0.0309286	-0.0424453
0.0963885	0.0927809	0.260665	-0.191128	0.128761	0.107189	-0.20588	-0.345159	0.0122831	0.100387
-0.05599	0.15126	-0.281856	0.13329	0.0491587	-0.180316	0.100227	-0.113177	0.00318085	-0.0510498
0.0330706	0.13772	0.185441	-0.164323	0.135108	0.092649	-0.199333	-0.395853	0.0359444	0.064377
-0.306101	0.211241	-0.130819	0.00793465	0.14077	-0.100428	-0.0445115	-0.36795	0.0443353	-0.0115749
-0.0473809	-0.185203	-0.0836347	0.166196	-0.0988213	-0.117068	0.20605	0.515468	-0.0870574	0.0288834
-0.286438	0.281502	-0.0116575	-0.0968381	0.174942	0.0255953	-0.182092	-0.574585	0.0915522	0.00423365
0.804545	-1.45504	0.974668	-0.360439	0.243898	0.427537	-0.938103	-1.38278	2.21146	-0.361082
-0.952338	0.445712	-1.1698	0.912969	0.622093	-0.0366896	-0.414647	1.00845	-0.355058	-0.375703
-0.205068	-0.118947	-0.216708	0.213698	-0.0903454	-0.139234	0.210616	0.439394	-0.036151	-0.033178
0.0262522	-0.205578	-0.0477012	0.153042	-0.106494	-0.101522	0.203352	0.53426	-0.090415	0.0348145
0.325566	-0.295589	0.0938814	0.0982424	-0.141533	-0.0230906	0.180323	0.634718	-0.0993267	0.0496549
0.127117	-0.27099	0.0421241	0.128328	-0.1139	-0.0873543	0.206166	0.634128	-0.117823	0.0676932
-2.75718	0.0493194	0.465505	-0.333915	-0.941761	2.33242	-0.873697	-0.38897	0.144795	0.685955
0.0424542	0.140531	0.187442	-0.166348	0.134689	0.0953662	-0.200866	-0.402573	0.0356285	0.0634653
-0.0510409	-0.136185	0.381992	-0.176041	0.0127284	0.185218	-0.157462	0.0337527	-0.00190784	0.110735
