0.122	0.6816	0.1964	2.55	3.3	2.65
0.1144	0.4972	0.3884	2.2	3.25	3.25
0.7134	0.0087	0.2779	2.1	3.25	3.5
0.2151	0.5238	0.2611	2.85	3.3	2.4
0.0919	0.8525	0.0556	2	3.4	3.6
0.2876	0.0011	0.7113	2.55	3.3	2.65
0.9199	0.0793	0.0007	1.3	5	9.5
0.0121	0.5047	0.4832	8	4.5	1.38
0.0205	0.0006	0.9789	6.5	4	1.5
0.2217	0.755	0.0233	2.05	3.3	3.5
