453.4091	353.4091
485.1985	385.1985
1.3546	-98.6454
5.2192	-94.7808
294.9138	194.9138
547.8516	447.8516
413.6945	313.6945
1681.5753	1581.5753
315.1163	215.1163
474.4980	374.4980
329.0726	229.0726
297.7237	197.7237
266.7567	166.7567
495.2756	395.2756
318.8192	218.8192
323.5425	223.5425
471.8482	371.8482
235.8131	135.8131
282.3797	182.3797
5.5814	-94.4186
363.2244	263.2244
445.8139	345.8139
375.2538	275.2538
482.9545	382.9545
304.9180	204.9180
266.5314	166.5314
287.7291	187.7291
638.1647	538.1647
424.5785	324.5785
1071.6738	971.6738
180.9404	80.9404
23.6332	-76.3668
596.5116	496.5116
394.1078	294.1078
741.2791	641.2791
1.1858	-98.8142
3.2176	-96.7824
1175.7692	1075.7692
252.2424	152.2424
520.8984	420.8984
299.6394	199.6394
627.9593	527.9593
339.1051	239.1051
499.1765	399.1765
222.7273	122.7273
250.3355	150.3355
229.0229	129.0229
273.5441	173.5441
293.9068	193.9068
323.2935	223.2935
292.3755	192.3755
3.9266	-96.0734
256.2031	156.2031
238.7556	138.7555
449.8039	349.8039
490.1917	390.1917
888.5958	788.5958
424.0041	324.0041
353.0487	253.0487
34.8951	-65.1049
359.1440	259.1440
324.3373	224.3373
477.7436	377.7436
339.0575	239.0575
461.6894	361.6894
374.5000	274.5000
477.2523	377.2523
328.8876	228.8876
377.1028	277.1028
371.9531	271.9531
349.5763	249.5763
329.6591	229.6591
731.7034	631.7034
527.7256	427.7256
308.9883	208.9883
359.1856	259.1856
2.6459	-97.3541
370.4633	270.4633
591.9379	491.9379
299.8031	199.8031
398.3977	298.3977
496.6094	396.6094
684.6899	584.6899
340.3980	240.3980
535.1311	435.1311
294.0625	194.0625
360.1569	260.1569
425.4108	325.4108
988.2813	888.2813
0.0000	-100.0000
233.3080	133.3080
322.0306	222.0306
310.1176	210.1177
307.8320	207.8320
419.0000	319.0000
306.8914	206.8914
9.1132	-90.8868
517.5454	417.5454
437.8138	337.8138
468.1107	368.1107
284.5604	184.5604
1.0453	-98.9547
2.3684	-97.6316
399.6371	299.6371
448.8281	348.8281
356.8554	256.8554
1.4864	-98.5136
289.3417	189.3417
262.8024	162.8024
473.1299	373.1299
694.5714	594.5714
463.9535	363.9535
420.5555	320.5555
485.5019	385.5019
319.9807	219.9807
386.2948	286.2948
325.6097	225.6097
351.3834	251.3834
442.3077	342.3077
348.0545	248.0545
290.0000	190.0000
347.6296	247.6296
320.9053	220.9053
359.6109	259.6109
257.8322	157.8322
315.2400	215.2400
400.0544	300.0544
315.0598	215.0598
0.9728	-99.0272
307.9070	207.9070
240.4308	140.4308
193.8955	93.8955
0.6328	-99.3672
0.6000	-99.4000
211.5833	111.5833
346.6104	246.6104
393.0611	293.0611
352.3166	252.3166
256.3514	156.3514
1.1719	-98.8281
385.1938	285.1938
595.3307	495.3307
419.6875	319.6875
288.7920	188.7920
392.5926	292.5926
639.4984	539.4984
6.2520	-93.7480
309.2351	209.2351
594.3424	494.3424
305.3041	205.3041
297.7574	197.7574
302.2222	202.2222
373.3726	273.3726
29.9601	-70.0399
332.8302	232.8302
328.7403	228.7403
12.3529	-87.6471
136.0818	36.0818
302.0896	202.0896
351.3103	251.3103
328.9355	228.9355
435.9160	335.9160
319.3306	219.3306
249.4519	149.4519
261.2885	161.2885
329.9597	229.9597
407.6923	307.6923
5.0394	-94.9606
1289.8832	1189.8832
382.9214	282.9214
430.8926	330.8926
505.0698	405.0698
332.7027	232.7027
19.6473	-80.3527
640.7098	540.7098
489.9444	389.9444
296.6265	196.6265
391.5970	291.5969
3.1835	-96.8165
642.3828	542.3828
310.9524	210.9524
390.6742	290.6742
373.5687	273.5687
330.0000	230.0000
0.0000	-100.0000
418.1087	318.1087
318.2941	218.2941
348.2813	248.2813
324.1107	224.1107
353.0769	253.0769
283.4378	183.4378
323.5580	223.5580
316.8486	216.8486
316.9010	216.9010
274.2857	174.2857
314.3712	214.3712
324.1208	224.1208
420.2546	320.2546
296.5152	196.5152
773.8355	673.8355
1152.6923	1052.6923
185.0746	85.0746
0.0000	-100.0000
336.0232	236.0232
27.2727	-72.7273
320.0000	220.0000
341.4634	241.4634
325.2481	225.2481
298.2524	198.2524
316.1943	216.1943
244.0945	144.0945
