0.1807	0.0736	0.7457	2.3	3.35	3.15
0.682	0.0601	0.2579	2.45	3.35	2.9
0.3574	0.0495	0.593	2.95	3.45	2.3
0.947	0.0276	0.0255	2.1	3.55	3.4
0.8965	0.073	0.0306	1.19	7.5	15.65
0.8413	0.116	0.0427	2.25	3.25	3.3
0.1883	0.5938	0.2179	2.15	3.15	3.65
0.3908	0.3374	0.2718	3.65	3.5	2.05
0.0948	0.4942	0.4109	2.2	3.2	3.55
0.7231	0.0145	0.2624	2.85	3.1	2.65
0.2648	0.6409	0.0943	1.43	4.25	8.2
