481.1863	381.1863
359.8438	259.8438
359.5267	259.5267
830.9846	730.9846
341.9217	241.9217
483.4774	383.4774
329.3874	229.3874
317.9297	217.9297
337.6493	237.6493
429.6721	329.6721
469.8051	369.8051
329.5603	229.5603
239.1176	139.1176
597.8571	497.8571
286.6250	186.6250
235.7604	135.7604
178.3972	78.3972
370.0526	270.0526
310.4681	210.4681
328.7059	228.7059
569.1677	469.1677
395.5769	295.5769
593.0723	493.0723
326.1673	226.1673
1082.9615	982.9615
337.9151	237.9151
581.5000	481.5000
344.4382	244.4382
717.3198	617.3198
349.1245	249.1245
419.1867	319.1867
349.6537	249.6537
747.4000	647.4000
284.5882	184.5882
338.3130	238.3130
175.2065	75.2065
0.6181	-99.3819
338.8326	238.8326
580.3867	480.3867
496.7442	396.7442
228.7938	128.7938
1.5564	-98.4436
325.1405	225.1405
595.5991	495.5991
262.4204	162.4204
498.9712	398.9712
875.9524	775.9524
329.7852	229.7852
847.5000	747.5000
606.0071	506.0071
327.4524	227.4524
340.7039	240.7039
57.5498	-42.4502
336.0465	236.0465
372.1082	272.1082
308.0856	208.0856
279.7659	179.7659
0.0000	-100.0000
692.5756	592.5756
165.6154	65.6154
377.8213	277.8213
304.2231	204.2231
306.0554	206.0554
590.0847	490.0847
329.6403	229.6403
0.5374	-99.4626
348.0616	248.0616
447.9878	347.9878
283.6290	183.6290
1.4713	-98.5287
216.5782	116.5782
465.8658	365.8658
350.1089	250.1089
444.5522	344.5522
341.4893	241.4893
2.9529	-97.0471
0.4864	-99.5136
0.5980	-99.4020
0.7634	-99.2366
228.1253	128.1253
352.8092	252.8092
369.8653	269.8653
304.9373	204.9373
347.8967	247.8967
414.7778	314.7778
365.0787	265.0787
306.5609	206.5609
539.2578	439.2578
368.4416	268.4416
356.1936	256.1936
580.2727	480.2727
337.8654	237.8654
587.0204	487.0204
267.7421	167.7421
323.2000	223.2000
348.1567	248.1567
257.7303	157.7303
355.5555	255.5555
323.9882	223.9882
287.9655	187.9655
554.7059	454.7059
326.4788	226.4788
523.7552	423.7552
523.4585	423.4585
329.3561	229.3561
347.3128	247.3128
337.9920	237.9920
797.4375	697.4375
497.9681	397.9681
262.2318	162.2318
343.6761	243.6761
321.3209	221.3209
343.9025	243.9025
543.3621	443.3621
457.4164	357.4164
3231.6072	3131.6072
323.3268	223.3268
368.9590	268.9590
348.5367	248.5367
326.1024	226.1024
16.8817	-83.1183
319.0685	219.0685
431.2619	331.2619
320.8745	220.8745
1.4727	-98.5273
348.1517	248.1517
582.6776	482.6776
159.1456	59.1456
358.7137	258.7137
334.7491	234.7491
514.1979	414.1979
281.1787	181.1787
439.4265	339.4265
345.0979	245.0979
50.1859	-49.8141
320.3134	220.3134
568.8845	468.8845
415.4943	315.4943
345.7143	245.7143
327.4551	227.4551
346.3586	246.3586
445.2692	345.2692
339.1892	239.1892
447.6615	347.6615
345.1318	245.1318
209.7379	109.7378
277.6988	177.6988
594.7861	494.7861
361.7647	261.7647
470.5698	370.5698
1.0827	-98.9173
593.5102	493.5102
313.8381	213.8381
692.3456	592.3456
1255.9652	1155.9652
431.5625	331.5625
310.8029	210.8029
326.4200	226.4200
158.8115	58.8115
694.9807	594.9807
293.4520	193.4520
794.2063	694.2063
647.4319	547.4319
69.7590	-30.2410
741.8941	641.8941
327.4219	227.4219
388.8417	288.8417
237.7473	137.7473
582.2222	482.2222
323.4742	223.4742
370.0598	270.0597
592.1052	492.1052
379.4377	279.4377
899.8602	799.8602
318.7500	218.7500
335.7452	235.7452
329.9804	229.9804
2.0039	-97.9961
301.4760	201.4760
1096.6804	996.6804
443.1801	343.1801
334.7082	234.7082
326.6667	226.6667
233.3253	133.3253
397.7865	297.7865
260.3200	160.3200
349.8828	249.8828
440.8504	340.8504
349.0326	249.0326
514.2125	414.2125
417.5494	317.5494
522.2637	422.2637
317.8719	217.8719
319.7817	219.7817
280.1550	180.1550
0.9055	-99.0945
382.5321	282.5321
419.7551	319.7551
285.9696	185.9696
421.0988	321.0988
3.6239	-96.3761
301.1481	201.1481
376.9263	276.9263
466.5020	366.5020
33.9867	-66.0133
618.0915	518.0915
407.7500	307.7500
317.5758	217.5758
380.9343	280.9343
996.8504	896.8504
338.1276	238.1276
882.1417	782.1416
471.4865	371.4865
66.4394	-33.5606
473.0653	373.0653
360.5203	260.5203
0.5013	-99.4987
277.8158	177.8158
