414.4311	314.4311
2.5079	-97.4921
213.8932	113.8932
215.3779	115.3779
306.3194	206.3194
309.3359	209.3359
471.2891	371.2891
377.6923	277.6923
4.9042	-95.0958
5.8118	-94.1882
310.0493	210.0493
251.8699	151.8699
0.0000	-100.0000
0.6809	-99.3191
443.0769	343.0769
290.8715	190.8715
290.9091	190.9091
199.2157	99.2157
380.7619	280.7619
4.9888	-95.0112
470.8008	370.8008
328.7978	228.7978
322.7642	222.7642
0.5019	-99.4981
275.2267	175.2267
594.8616	494.8616
742.7953	642.7953
127.2012	27.2012
304.8548	204.8548
20.4577	-79.5423
297.3563	197.3563
640.4264	540.4264
469.8962	369.8962
374.1029	274.1029
306.3913	206.3913
46.7292	-53.2708
228.1469	128.1469
309.8979	209.8979
1178.4615	1078.4615
525.7129	425.7129
1.3566	-98.6434
1.0062	-98.9938
255.2389	155.2389
201.6180	101.6180
486.8551	386.8551
0.0000	-100.0000
353.0421	253.0421
529.4117	429.4117
261.5313	161.5313
420.1698	320.1698
312.9661	212.9661
210.2840	110.2840
309.3277	209.3277
7.2148	-92.7852
292.5000	192.5000
24.9293	-75.0707
285.0147	185.0147
92.3120	-7.6880
1.6215	-98.3785
0.0000	-100.0000
449.5180	349.5180
314.0989	214.0989
277.7461	177.7461
320.3268	220.3268
7.7778	-92.2222
324.1758	224.1758
2.0037	-97.9963
364.6768	264.6768
181.9423	81.9423
372.0120	272.0120
407.8419	307.8419
461.0830	361.0830
2.6984	-97.3016
341.5365	241.5365
427.1187	327.1187
384.7190	284.7190
287.6582	187.6582
587.8788	487.8788
7.8378	-92.1622
186.5833	86.5833
215.9633	115.9633
294.8181	194.8181
2.1318	-97.8682
328.6600	228.6600
352.0962	252.0962
305.2672	205.2672
86.2532	-13.7468
0.6434	-99.3566
297.6654	197.6654
307.0849	207.0849
466.5307	366.5307
299.4167	199.4167
338.6100	238.6100
2.2179	-97.7821
594.5454	494.5454
277.5862	177.5862
695.4902	595.4902
1.6064	-98.3936
128.7619	28.7619
1.5686	-98.4314
308.0139	208.0139
310.1976	210.1976
259.6154	159.6154
768.6274	668.6274
2.3904	-97.6096
413.0232	313.0232
387.1528	287.1528
407.0922	307.0922
190.1063	90.1063
0.0000	-100.0000
9.2664	-90.7336
3.0500	-96.9500
271.3968	171.3968
0.6431	-99.3569
459.1667	359.1667
211.3178	111.3178
298.8048	198.8048
344.0154	244.0154
318.0830	218.0830
53.5878	-46.4122
311.0701	211.0701
542.5096	442.5096
2.5219	-97.4781
280.3673	180.3673
0.8333	-99.1667
423.2558	323.2558
324.7934	224.7934
297.6617	197.6617
423.1568	323.1568
565.5849	465.5849
442.0115	342.0115
527.7154	427.7154
371.1977	271.1977
6.6372	-93.3628
0.0000	-100.0000
297.6653	197.6653
747.0703	647.0703
309.0909	209.0909
630.9678	530.9678
671.5648	571.5648
695.0551	595.0551
310.1200	210.1200
290.5699	190.5699
688.6031	588.6031
2.4213	-97.5787
