0.3586	0.4103	0.2312	1.57	3.8	6	2
0.266	0.3829	0.3511	4.5	3.5	1.8	2
0.3922	0.2315	0.3763	2.4	3.3	2.9	3
0.4297	0.2766	0.2937	2.2	3.3	3.25	1
0.2381	0.3147	0.4472	2.05	3.3	3.6	3
0.2962	0.539	0.1648	1.57	3.8	6	1
0.7981	0.1186	0.0833	1.62	3.6	6	1
0.6363	0.1849	0.1788	2.35	3.3	3	3
0.3311	0.1857	0.4831	2.75	3.3	2.5	3
0.2995	0.3048	0.3956	1.62	3.6	6	2
0.4171	0.4809	0.102	3.4	3.25	2.15	2
0.5022	0.1404	0.3574	1.4	4.33	8.5	1
0.6656	0.2112	0.1233	1.67	3.6	5.5	2
0.7531	0.0569	0.1901	2.05	3.3	3.6	1
0.3519	0.4084	0.2397	1.91	3.4	4	3
0.186	0.1765	0.6375	2	3.3	3.8	2
0.215	0.3744	0.4106	2.88	3.3	2.4	2
0.0527	0.6284	0.3189	2.25	3.3	3.1	2
0.7688	0.0742	0.157	2.1	3.3	3.5	3
0.3752	0.2962	0.3286	3.8	3.3	2	3
0.5197	0.1741	0.3062	3.5	3.3	2.1	3
0.5545	0.0285	0.417	1.73	3.75	4.5	1
0.6784	0.1174	0.2042	4.33	3.5	1.83	1
0.7186	0.1691	0.1123	1.4	4.33	8.5	1
0.7072	0.2323	0.0605	1.67	3.6	5.25	2
0.3868	0.1889	0.4243	1.36	4.5	9	1
0.2798	0.3629	0.3573	1.8	3.5	4.5	1
0.0854	0.4896	0.425	2.6	3.25	2.7	2
0.0835	0.2579	0.6586	5.5	3.8	1.62	3
0.6361	0.1024	0.2615	2.05	3.4	3.6	1
0.1225	0.328	0.5495	2.3	3.3	3.1	2
0.8385	0.0858	0.0757	3	3.3	2.38	2
0.5853	0.1443	0.2704	1.29	5	11	1
0.2569	0.2462	0.4969	1.91	3.4	4	1
0.5017	0.1217	0.3766	2	3.4	3.75	1
0.6741	0.0741	0.2519	1.67	3.6	5.25	1
0.8221	0.0801	0.0977	1.73	3.5	5	3
0.6565	0.0648	0.2787	2.3	3.3	3.1	1
0.2378	0.4799	0.2822	2.4	3.3	2.9	2
0.7044	0.155	0.1406	2.4	3.3	2.9	3
0.4289	0.3291	0.242	1.44	4.2	7.5	1
0.2442	0.2629	0.4929	2.5	3.25	2.8	1
0.5086	0.3018	0.1896	1.57	3.8	6	1
0.5827	0.2342	0.1831	2.4	3.3	2.9	1
0.1263	0.6357	0.2379	4.75	3.75	1.73	1
0.4179	0.3381	0.244	3.5	3.3	2.1	3
0.3551	0.3713	0.2736	2.38	3.3	2.9	1
0.7305	0.196	0.0735	1.44	4.2	7.5	1
0.2625	0.2077	0.5298	7	3.8	1.5	1
0.206	0.4999	0.2941	1.57	3.75	6	3
0.5091	0.312	0.1789	1.44	4.33	7	1
0.4617	0.2295	0.3088	1.95	3.3	4	2
0.4826	0.2583	0.2591	3.1	3.3	2.3	1
0.7015	0.0936	0.2049	2.25	3.25	3.2	3
0.5081	0.2292	0.2627	1.25	5.5	12	2
0.5509	0.251	0.1981	1.7	3.6	4.75	1
0.8606	0.0974	0.042	1.62	3.6	6	3
0.5944	0.1965	0.2091	2.25	3.3	3.2	3
0.1863	0.5971	0.2165	2.5	3.4	2.7	1
0.2315	0.4027	0.3658	3.75	3.4	2	3
0.8752	0.0618	0.063	1.85	3.5	4.33	2
0.6693	0.278	0.0526	1.8	3.5	4.5	2
0.7182	0.1297	0.1522	1.91	3.4	4	2
0.0851	0.4696	0.4452	3.6	3.4	2	3
0.7336	0.1067	0.1597	1.91	3.3	4.2	1
0.293	0.559	0.148	2.35	3.4	2.88	3
0.1564	0.3004	0.5432	2.5	3.3	2.75	1
0.4197	0.073	0.5073	5.5	3.75	1.62	3
0.3188	0.3297	0.3515	1.73	3.6	4.75	2
0.3897	0.3368	0.2735	1.5	4	6.75	1
0.6598	0.1985	0.1417	2.25	3.25	3.2	2
0.5798	0.2624	0.1578	2.1	3.3	3.5	1
0.708	0.0508	0.2412	1.53	4	6.5	1
0.6555	0.1976	0.1469	1.57	3.8	5.75	1
0.542	0.2578	0.2002	2.3	3.25	3.1	3
0.7122	0.1905	0.0973	3.4	3.4	2.1	2
0.7977	0.0573	0.145	2.2	3.3	3.25	1
0.4483	0.3206	0.2311	1.3	5.25	10	2
0.4272	0.26	0.3128	2.05	3.3	3.6	2
0.4163	0.1085	0.4752	2.6	3.4	2.6	1
0.7216	0.0794	0.199	1.44	4.2	7.5	1
0.6327	0.1798	0.1875	1.91	3.4	4.2	2
0.2715	0.443	0.2855	4	3.4	1.83	3
0.333	0.1139	0.5531	2.1	3.3	3.5	3
0.2887	0.4861	0.2252	1.5	4	7	1
0.5038	0.091	0.4052	3.2	3.4	2.2	3
0.2713	0.4966	0.2321	6.5	3.75	1.57	3
0.6309	0.1409	0.2283	2.62	3.3	2.6	3
0.2795	0.5372	0.1833	2.1	3.3	3.5	1
0.7545	0.1106	0.1349	2	3.3	3.8	1
0.7622	0.1668	0.071	1.8	3.4	4.2	1
0.8426	0.0477	0.1097	1.17	7	15	1
0.2118	0.2706	0.5177	4.5	3.5	1.8	3
0.3764	0.2841	0.3395	3.25	3.4	2.15	1
0.9013	0.057	0.0417	1.5	4	6.5	1
0.6979	0.1376	0.1645	1.53	3.8	6.5	3
0.7897	0.0231	0.1872	1.75	3.5	4.75	1
0.1524	0.6007	0.2469	1.55	3.8	6.25	2
