375.4549	275.4549
323.0965	223.0965
260.4330	160.4330
2.0588	-97.9412
313.5968	213.5968
472.4400	372.4400
456.5445	356.5445
465.6169	365.6169
239.2816	139.2816
453.1052	353.1052
578.4504	478.4504
418.4583	318.4583
886.1003	786.1003
358.8354	258.8354
286.8480	186.8480
415.7345	315.7345
12.1642	-87.8358
0.0000	-100.0000
698.2563	598.2563
336.8702	236.8702
321.2015	221.2015
288.9248	188.9248
446.8065	346.8065
206.3391	106.3391
0.0000	-100.0000
224.0017	124.0017
353.8752	253.8752
490.3203	390.3203
2.1552	-97.8448
206.2919	106.2919
0.6977	-99.3023
645.7272	545.7272
362.1294	262.1294
462.7113	362.7113
404.7012	304.7012
341.0508	241.0508
343.2170	243.2170
264.0000	164.0000
246.6424	146.6424
307.2469	207.2469
281.4833	181.4833
401.9070	301.9070
375.7874	275.7874
386.1434	286.1434
298.8462	198.8462
378.1126	278.1126
592.6154	492.6154
400.2419	300.2419
323.4215	223.4215
319.3527	219.3527
349.8669	249.8669
298.3201	198.3201
310.6177	210.6177
9.7122	-90.2878
308.9007	208.9007
359.1699	259.1699
370.1692	270.1692
0.6148	-99.3852
41.3333	-58.6667
330.1674	230.1674
447.2656	347.2656
424.7806	324.7806
522.8484	422.8484
305.8095	205.8095
324.0502	224.0502
327.8455	227.8455
329.3223	229.3223
497.5198	397.5198
335.1413	235.1413
373.4883	273.4883
319.6911	219.6911
407.2243	307.2243
334.4033	234.4033
330.0000	230.0000
433.0664	333.0664
2.2767	-97.7233
673.6078	573.6078
440.1786	340.1786
325.3891	225.3891
325.1880	225.1880
331.3546	231.3546
305.9677	205.9677
357.8217	257.8217
259.8758	159.8758
266.3000	166.3000
339.9174	239.9174
445.2123	345.2123
308.5490	208.5490
295.4648	195.4648
318.7200	218.7200
231.2814	131.2814
494.6187	394.6187
576.9620	476.9620
329.3233	229.3233
698.0203	598.0203
195.5385	95.5384
302.7290	202.7290
591.7315	491.7315
399.4163	299.4163
798.2031	698.2031
307.4530	207.4530
489.4846	389.4846
259.5276	159.5276
333.1034	233.1034
275.6161	175.6161
0.8203	-99.1797
324.5174	224.5174
286.1538	186.1538
3.8372	-96.1628
274.7692	174.7692
318.2909	218.2909
350.7266	250.7266
47.6768	-52.3232
346.3346	246.3346
748.3984	648.3984
330.1163	230.1163
354.4186	254.4186
548.0165	448.0165
496.8033	396.8033
319.4774	219.4774
267.0968	167.0968
349.1490	249.1490
628.4099	528.4099
308.7890	208.7890
446.4000	346.4000
283.1428	183.1428
256.5738	156.5738
324.2902	224.2902
409.8704	309.8704
320.8989	220.8989
317.5097	217.5097
282.8472	182.8472
444.5675	344.5675
416.5145	316.5145
307.2727	207.2727
796.8380	696.8380
652.6277	552.6277
102.6139	2.6139
399.0703	299.0703
