Vallecano	Osasuna	0.844594	0.0896397	0.0657667	1.87	3.5	4
Levante	Celta	0.307632	0.277499	0.414869	2.05	3.4	3.4
AthBilbao	Barcelona	0.346179	0.119635	0.534186	5.5	3.75	1.61
Zaragoza	Mallorca	0.0939709	0.572551	0.333478	2	3.4	3.5
Espanol	Granada	0.766785	0.170377	0.0628381	1.87	3.5	4
Valladolid	Sevilla	0.681628	0.132006	0.186367	2.9	3.4	2.3
Malaga	Getafe	0.718618	0.0654185	0.215963	1.71	3.6	4.75
Sociedad	Valencia	0.767436	0.0672117	0.165353	2.3	3.4	2.9
Betis	LaCoruna	0.812175	0.0912607	0.0965647	1.87	3.4	4.1
