322.4806	222.4806
380.1623	280.1623
2.6163	-97.3837
150.1870	50.1870
160.1508	60.1508
519.8944	419.8944
310.5278	210.5278
4.5111	-95.4889
2.2984	-97.7016
236.0742	136.0742
327.3705	227.3705
356.2346	256.2346
896.3855	796.3855
198.8546	98.8546
336.4943	236.4943
654.2711	554.2711
322.6850	222.6850
463.9189	363.9189
130.2426	30.2426
10.6589	-89.3411
11.6465	-88.3535
0.7830	-99.2170
2.3622	-97.6378
300.8790	200.8790
323.7305	223.7305
0.0000	-100.0000
1.1407	-98.8593
401.3834	301.3834
0.0000	-100.0000
121.7672	21.7672
639.8823	539.8823
329.2683	229.2683
333.1035	233.1035
0.0000	-100.0000
387.2341	287.2341
322.3251	222.3251
656.0886	556.0886
0.6000	-99.4000
238.8813	138.8813
692.5287	592.5287
1.8991	-98.1009
0.9231	-99.0769
641.8461	541.8461
263.3540	163.3540
355.9659	255.9659
106.6202	6.6202
0.0000	-100.0000
15.6279	-84.3721
348.4445	248.4445
329.5849	229.5849
311.6522	211.6522
249.9364	149.9364
251.3874	151.3874
306.5812	206.5812
199.9222	99.9222
195.4704	95.4704
26.4623	-73.5377
133.6123	33.6123
1.8692	-98.1308
235.7043	135.7043
271.9407	171.9407
319.1358	219.1358
162.2420	62.2420
0.0000	-100.0000
0.0000	-100.0000
314.2586	214.2586
316.3307	216.3307
793.8974	693.8974
6.2102	-93.7898
321.1943	221.1943
347.7541	247.7541
247.9592	147.9592
156.8944	56.8944
0.7905	-99.2095
214.9231	114.9231
229.8388	129.8388
212.0921	112.0921
2.2629	-97.7371
2.7509	-97.2491
316.8943	216.8943
146.4266	46.4266
31.8932	-68.1068
942.5093	842.5093
354.6667	254.6667
315.2866	215.2866
278.1770	178.1770
437.2222	337.2222
270.0255	170.0255
69.2708	-30.7292
525.7609	425.7609
5.0193	-94.9807
279.8339	179.8339
414.9305	314.9304
374.8471	274.8471
0.8929	-99.1071
16.7007	-83.2993
573.9326	473.9326
2.6654	-97.3346
325.0000	225.0000
498.5395	398.5395
464.7183	364.7183
0.0000	-100.0000
0.7617	-99.2383
417.3375	317.3375
208.8221	108.8221
433.0000	333.0000
407.5882	307.5882
330.5904	230.5904
342.2764	242.2764
321.9626	221.9626
347.1074	247.1074
1.9098	-98.0902
299.6164	199.6164
223.8372	123.8372
287.5940	187.5940
1.8800	-98.1200
649.1339	549.1339
254.3568	154.3568
532.3944	432.3944
34.6959	-65.3040
19.6861	-80.3139
261.1108	161.1108
191.6734	91.6734
30.6867	-69.3133
0.8203	-99.1797
3.0000	-97.0000
349.1320	249.1320
455.4635	355.4635
392.6119	292.6119
475.0000	375.0000
321.9124	221.9124
221.2879	121.2879
52.5364	-47.4636
0.0000	-100.0000
2.1435	-97.8565
324.2042	224.2042
348.9960	248.9960
10.4746	-89.5254
155.3008	55.3008
243.6882	143.6882
355.8015	255.8015
187.4632	87.4632
136.5572	36.5572
111.3621	11.3621
6.2774	-93.7226
347.4651	247.4651
2.0702	-97.9298
198.0403	98.0403
1.2891	-98.7109
37.8968	-62.1032
450.8237	350.8237
332.0652	232.0652
266.7953	166.7953
325.6038	225.6038
321.1610	221.1610
20.5390	-79.4610
179.5486	79.5486
183.7852	83.7852
262.0152	162.0152
346.9611	246.9611
0.0000	-100.0000
354.9597	254.9597
10.2682	-89.7318
9.9577	-90.0423
324.7423	224.7423
347.1074	247.1074
240.0909	140.0909
337.7273	237.7273
347.1428	247.1428
9.6139	-90.3861
310.6320	210.6320
185.8969	85.8969
469.4767	369.4767
479.4603	379.4603
348.4445	248.4445
330.2583	230.2583
10.5651	-89.4349
272.2683	172.2683
368.4211	268.4211
3.7931	-96.2069
188.6122	88.6122
4.2636	-95.7364
30.4111	-69.5889
225.5769	125.5769
667.1740	567.1740
308.3130	208.3130
160.9926	60.9926
321.0000	221.0000
2.6104	-97.3896
212.8015	112.8016
429.2480	329.2480
1.3546	-98.6454
0.0000	-100.0000
326.8717	226.8717
299.8549	199.8549
0.0000	-100.0000
238.7467	138.7467
17.0571	-82.9429
2.8000	-97.2000
359.7266	259.7266
279.9742	179.9742
375.7803	275.7803
405.6948	305.6948
1.2452	-98.7548
309.3383	209.3383
0.7022	-99.2978
223.1726	123.1726
188.9292	88.9292
354.6885	254.6885
347.2762	247.2762
384.0039	284.0039
637.5000	537.5000
13.4211	-86.5789
148.4415	48.4415
497.8903	397.8903
886.8378	786.8378
212.9117	112.9117
0.0000	-100.0000
334.5600	234.5600
5.2381	-94.7619
0.0000	-100.0000
