0.7611	0.2171	0.0218	1.72	3.5	4.75	1
0.7005	0.2634	0.0361	1.4	4	9	1
0.1908	0.5821	0.2271	2.05	3.2	3.6	2
0.0444	0.2163	0.7393	1.83	3.25	4.5	3
0.0002	0.2396	0.7602	1.72	3.4	5	3
0.5413	0.0736	0.3851	1.9	3.1	4.33	1
0.7939	0.1344	0.0718	3.4	3.2	2.15	1
0.8255	0.1312	0.0433	2.2	3.2	3.25	2
0.0027	0.4848	0.5125	7.5	4	1.44	2
0.2332	0.4983	0.2685	1.72	3.4	5	3
0.0133	0.4988	0.4878	2.2	3.2	3.25	2
0.4448	0.3309	0.2243	1.66	3.6	5	2
0.2531	0.0253	0.7216	3.2	3.1	2.25	3
0.564	0.1659	0.2701	1.72	3.4	5	2
0.8173	0.0951	0.0876	1.16	6.5	15	1
0.1694	0.7228	0.1078	2.05	3.25	3.6	2
0.3277	0.4875	0.1847	2.1	3.25	3.4	2
0.5189	0.4593	0.0218	2.1	3.2	3.5	2
0.0277	0.0228	0.9495	2.87	3.25	2.37	3
0.5176	0.3018	0.1807	2.4	3.25	2.9	2
0.724	0.1907	0.0853	1.18	6.75	15	1
0.2243	0.6167	0.1589	1.5	4	6.75	1
0.7177	0.2611	0.0212	2.1	3.3	3.5	1
0.8083	0.0191	0.1727	2.3	3.1	3.25	1
0.1039	0.279	0.6172	2.37	3.25	3	3
0.5528	0.4222	0.025	3.1	3.25	2.3	2
0.0844	0.2768	0.6388	6.25	4	1.53	2
0.5201	0.4562	0.0237	1.9	3.3	4.2	1
0.8771	0.0332	0.0897	1.4	4.5	8	1
0.3511	0.0342	0.6147	1.66	3.75	5	1
0.6939	0.1369	0.1691	2.37	3.25	3	1
0.1588	0.7788	0.0624	2.37	3.25	3	2
0.7307	0.0315	0.2379	1.72	3.4	5.25	1
0.43	0.4684	0.1016	3	3.25	2.37	3
0.5889	0.3092	0.1019	2.1	3.2	3.6	2
0.4488	0.2206	0.3305	2.37	3.25	3	3
0.4781	0.0574	0.4646	6	3.6	1.61	2
0.7883	0.0277	0.184	1.66	3.5	5.5	1
0.5932	0.2008	0.206	1.8	3.5	4.5	1
0.8732	0.0532	0.0736	1.44	4	8.5	3
0.1165	0.5706	0.3129	2.87	3.2	2.5	3
0.7384	0.189	0.0725	1.33	4.75	10	1
0.3058	0.1698	0.5244	2	3.3	3.8	3
0.379	0.403	0.2179	2.05	3.3	3.6	1
0.438	0.0531	0.5089	2.1	3.25	3.6	3
0.9222	0.0456	0.0322	1.72	3.5	5.25	1
0.0881	0.387	0.5249	2.7	3.25	2.6	3
0.8735	0.1046	0.0219	1.44	4.2	7.5	1
0.895	0.0303	0.0746	1.25	5.5	12	1
0.1	0.3034	0.5966	8	4.5	1.4	3
0.5667	0.2908	0.1425	2.8	3.25	2.5	1
0.5065	0.3775	0.116	2.1	3.25	3.5	3
0.906	0.0399	0.0541	1.66	3.75	5	1
0.6733	0.2318	0.095	2.2	3.3	3.2	1
0.8441	0.0829	0.0731	1.83	3.4	4.5	1
0.0433	0.1211	0.8355	5	3.6	1.72	3
0.0516	0.3441	0.6043	3	3.25	2.4	3
0.4422	0.1812	0.3767	1.72	3.5	5	3
0.9075	0.0682	0.0243	1.61	3.6	6	1
0.6344	0.3125	0.053	1.57	3.75	6.25	3
0.4241	0.2902	0.2857	2	3.3	3.8	2
0.617	0.1303	0.2527	1.44	4.2	7.5	1
0.8268	0.1426	0.0306	2.1	3.2	3.6	1
0.1747	0.7824	0.0429	2.4	3.25	2.9	2
0.5588	0.1779	0.2633	2.8	3.25	2.5	1
0.8427	0.1296	0.0277	1.25	5.5	12	1
0.4747	0.1632	0.3621	2.1	3.3	3.5	1
0.8166	0.021	0.1624	1.44	4.2	7.5	3
0.7084	0.2269	0.0648	1.44	4.2	7.5	1
0.0759	0.2131	0.711	3.6	3.3	2.05	1
0.0567	0.264	0.6793	3.1	3.25	2.3	3
0.1423	0.1434	0.7143	5.75	3.7	1.61	3
0.5114	0.0073	0.4813	4.2	3.5	1.85	1
0.8125	0.1344	0.0531	2.37	3.25	3	1
0.7182	0.2399	0.0419	1.9	3.4	4	1
0.523	0.3399	0.1371	2	3.3	3.75	2
0.4654	0.3421	0.1925	2	3.3	3.75	1
0.0616	0.4388	0.4997	2.37	3.25	3	3
0.2035	0.6017	0.1947	2.25	3.25	3.2	3
0.4566	0.1196	0.4239	2.1	3.25	3.6	2
0.5737	0.1545	0.2718	2.3	3.25	3.1	2
0.8675	0.1096	0.0228	1.3	5	11	1
0.6271	0.3192	0.0537	1.18	6.5	15	1
0.0512	0.5121	0.4368	5	3.8	1.66	3
0.8728	0.073	0.0542	2.3	3.25	3.1	1
0.2144	0.6926	0.0931	1.8	3.6	4.2	2
0.8962	0.058	0.0459	2.1	3.25	3.6	1
0.1531	0.1308	0.7161	2.3	3.25	3.1	1
0.6737	0.0181	0.3082	2.4	3.3	2.87	1
0.5594	0.3811	0.0595	2.7	3.3	2.6	3
0.8914	0.0203	0.0883	2.3	3.3	3.1	1
0.3828	0.2179	0.3992	2.05	3.3	3.6	3
0.5464	0.2889	0.1647	2.15	3.2	3.5	1
0.431	0.5383	0.0307	2.37	3.25	3	2
0.3908	0.0854	0.5238	2.3	3.2	3.1	2
0.1883	0.1739	0.6378	2.6	3.3	2.7	3
0.7484	0.2211	0.0305	1.25	5.25	13	1
0.4499	0.4798	0.0703	1.57	3.8	6	2
0.0822	0.5782	0.3396	7	4.33	1.44	2
0.781	0.113	0.1061	2.6	3.25	2.7	3
0.2498	0.191	0.5592	2.8	3.25	2.5	1
0.5412	0.2657	0.1931	2	3.3	3.8	1
0.7088	0.1633	0.1279	2.05	3.3	3.6	3
0.9187	0.0273	0.054	1.2	6	15	1
0.3527	0.2405	0.4068	2.62	3.25	2.62	1
0.6177	0.1449	0.2374	2.25	3.2	3.25	3
0.7442	0.0165	0.2394	1.95	3.3	4	3
0.0459	0.8189	0.1352	2.4	3.25	2.9	2
0.7217	0.0992	0.1791	1.57	3.6	6.5	3
0.3513	0.1437	0.5049	6	3.75	1.57	1
0.7397	0.0667	0.1937	1.44	4.2	7.5	1
0.1678	0.8075	0.0247	3.75	3.3	2	2
0.5288	0.3766	0.0946	2.62	3.3	2.62	1
0.8122	0.1124	0.0754	1.75	3.4	5	1
0.423	0.3351	0.2418	2.3	3.3	3.1	3
0.7123	0.068	0.2196	1.33	5	9	1
0.3569	0.2671	0.376	2.37	3.3	3	1
0.9389	0.0459	0.0152	1.72	3.5	5	1
0.8485	0.0825	0.0691	2.3	3.3	3.1	1
0.826	0.0906	0.0834	1.16	7	15	1
0.0594	0.7465	0.1941	6	3.6	1.61	2
0.3058	0.1434	0.5508	1.61	3.5	6.25	3
0.1556	0.7074	0.137	2.15	3.3	3.4	2
0.9066	0.0404	0.053	1.53	3.8	6.5	1
0.7604	0.1448	0.0948	2.65	3.2	2.65	1
0.6789	0.1547	0.1664	2.45	3.25	2.87	3
0.8571	0.1153	0.0276	3	3.2	2.4	1
0.5701	0.3191	0.1108	1.4	4.5	8	2
0.8175	0.0702	0.1122	1.95	3.3	4	2
0.7292	0.169	0.1018	3.75	3.25	2.05	1
0.2678	0.4019	0.3302	3.8	3.3	2	2
0.5415	0.0547	0.4037	1.33	4.75	10	1
0.1031	0.4321	0.4648	3.25	3.3	2.2	3
0.5464	0.3158	0.1378	1.53	3.75	7	1
0.569	0.2637	0.1673	2.2	3.25	3.3	3
0.0849	0.6287	0.2863	1.66	3.5	5.5	2
0.5468	0.1901	0.2631	2.5	3.25	2.8	1
0.5162	0.1863	0.2975	1.61	3.6	6	3
0.5943	0.2697	0.136	3.1	3.3	2.3	1
0.6247	0.0745	0.3008	2.9	3.3	2.37	2
0.2077	0.0394	0.753	4	3.4	1.9	3
0.0768	0.3897	0.5335	2.8	3.25	2.5	2
0.5801	0.1832	0.2368	2.4	3.3	3	1
0.8832	0.0137	0.1031	1.72	3.6	4.75	1
0.9127	0.0629	0.0244	1.2	6	15	1
0.4736	0.3744	0.152	2.4	3.3	2.87	3
0.6347	0.1727	0.1926	2.3	3.3	3.1	1
0.7878	0.0729	0.1393	1.44	4.2	7.5	1
0.393	0.4627	0.1443	1.53	4	6	3
0.2476	0.2651	0.4873	2.3	3.3	3.1	2
0.8993	0.0554	0.0454	1.36	4.5	9	1
0.247	0.2162	0.5368	3.5	3.3	2.1	3
0.7242	0.026	0.2498	2.05	3.3	3.6	1
0.3117	0.1996	0.4887	2.5	3.3	2.75	3
0.4154	0.4704	0.1141	2.4	3.3	2.9	2
0.3958	0.2962	0.3079	2.05	3.3	3.6	2
0.7705	0.0541	0.1754	2.5	3.25	2.8	1
0.8603	0.0378	0.1019	1.28	5.25	11	1
0.1765	0.4856	0.3379	2.9	3.3	2.4	2
0.4574	0.0562	0.4864	2.9	3.3	2.4	2
0.2764	0.3851	0.3386	2.4	3.3	2.9	3
0.3046	0.2355	0.4599	1.61	3.6	5.75	1
0.5195	0.397	0.0834	2.1	3.3	3.5	2
0.0472	0.7084	0.2444	1.95	3.3	4	2
0.0456	0.4462	0.5082	1.95	3.3	4	3
0.3871	0.0206	0.5923	2	3.4	3.7	3
0.4559	0.1519	0.3922	2.8	3.25	2.5	3
0.77	0.0797	0.1503	2.2	3.3	3.25	1
0.0474	0.7793	0.1733	2.2	3.3	3.25	2
0.2421	0.4508	0.3071	1.53	3.8	6.5	2
0.7219	0.031	0.2471	2.3	3.3	3.1	1
0.0878	0.5258	0.3864	4.75	3.5	1.75	3
0.4094	0.1157	0.4749	1.95	3.4	3.9	3
0.7727	0.0557	0.1716	2.87	3.3	2.4	3
0.8933	0.0709	0.0359	2.4	3.3	2.87	1
0.8137	0.1012	0.0851	1.33	4.75	10	1
0.1568	0.7721	0.0711	2.15	3.3	3.4	2
0.4119	0.2483	0.3398	2.05	3.25	3.75	1
0.7865	0.196	0.0175	1.61	3.4	6.5	1
0.8649	0.0296	0.1055	1.33	4.75	9.5	2
0.422	0.0501	0.528	3	3.25	2.35	1
0.7258	0.1116	0.1626	1.18	6	19	1
0.447	0.1388	0.4142	3.2	3.25	2.25	1
0.3782	0.2319	0.3899	2	3.3	3.75	1
0.5022	0.3778	0.12	2.35	3.25	3	1
0.1654	0.1301	0.7045	9	5	1.33	3
0.6455	0.279	0.0755	2.25	3.25	3.2	3
0.6891	0.0704	0.2405	2	3.3	3.75	1
0.3447	0.2698	0.3856	1.57	3.75	6	1
0.3241	0.445	0.2309	1.95	3.4	3.8	2
0.2775	0.052	0.6704	2.62	3.3	2.6	1
0.4269	0.3628	0.2103	2	3.3	3.75	1
0.818	0.0755	0.1065	2.1	3.3	3.5	1
0.2678	0.028	0.7042	2.75	3.3	2.5	3
0.7781	0.1488	0.0731	1.28	5.25	11	1
0.3434	0.2249	0.4316	2.1	3.3	3.5	2
0.3601	0.4372	0.2026	3.2	3.25	2.25	2
0.677	0.149	0.174	2.15	3.25	3.4	1
0.2069	0.5374	0.2557	2.4	3.25	2.9	1
0.6393	0.2878	0.0729	1.72	3.5	5	1
0.6693	0.0373	0.2933	1.57	3.75	6	1
0.1292	0.4246	0.4462	5.5	3.5	1.66	2
0.3977	0.1366	0.4657	1.9	3.2	4.5	3
0.3594	0.5072	0.1334	2.5	3.3	2.75	1
0.4422	0.1658	0.392	2.62	3.2	2.7	1
0.0905	0.452	0.4575	1.72	3.5	5	3
0.9012	0.0374	0.0613	1.5	4	7	1
0.1717	0.2332	0.5951	2.4	3.3	2.87	3
0.3721	0.5326	0.0953	2.25	3.3	3.1	2
0.5913	0.1666	0.2421	1.61	3.6	6	3
0.741	0.0137	0.2453	5	3.75	1.66	1
0.4903	0.0572	0.4525	2.05	3.25	3.75	3
0.081	0.8454	0.0736	1.5	4	7	2
0.8048	0.1899	0.0054	1.22	5.5	15	1
0.2577	0.0519	0.6904	2.1	3.3	3.5	3
0.4025	0.4773	0.1202	3.25	3.3	2.2	2
0.2424	0.3735	0.3841	3.25	3.3	2.2	3
0.4945	0.286	0.2195	2.25	3.3	3.2	3
0.5642	0.2747	0.1611	1.75	3.3	5.5	2
0.6546	0.2019	0.1436	1.83	3.4	4.5	1
0.1584	0.5503	0.2912	2.37	3.25	3	2
0.6239	0.1176	0.2586	3.1	3.3	2.3	3
0.2886	0.3024	0.409	2.8	3.25	2.5	2
0.0241	0.4964	0.4796	1.72	3.5	5	1
0.495	0.1609	0.3441	1.61	3.6	6	3
0.5856	0.3721	0.0423	2	3.3	3.8	2
0.5615	0.1557	0.2827	2.37	3.25	3	1
0.8273	0.1318	0.0409	1.3	5	10	1
0.3443	0.0648	0.5909	2.5	3.25	2.8	3
0.4381	0.1201	0.4418	1.72	3.5	5	1
0.3598	0.1904	0.4498	4.75	3.5	1.8	1
0.5047	0.3884	0.1069	2.5	3.3	2.75	3
0.0769	0.165	0.7582	3.75	3.3	2	3
0.856	0.0156	0.1283	1.9	3.4	4	1
0.6704	0.2104	0.1192	1.61	3.75	5.5	3
0.8728	0.0363	0.091	2.4	3.4	2.8	2
0.5208	0.2737	0.2055	2.87	3.4	2.37	1
0.5862	0.2874	0.1264	2.3	3.25	3.1	1
0.1678	0.5149	0.3174	2.25	3.25	3.2	2
0.6916	0.2689	0.0395	1.83	3.5	4.33	2
0.7163	0.194	0.0897	1.7	3.5	5.25	1
0.689	0.123	0.1881	1.75	3.4	5.25	2
