0.771	0.1893	0.0396	1.67	3.6	5.5	3
0.2647	0.4133	0.322	3.6	3.25	2.1	3
0.2394	0.1328	0.6278	2.25	3.25	3.25	3
0.7513	0.1754	0.0734	1.17	6.5	21	1
0.3729	0.225	0.4021	3.2	3.25	2.3	3
0.2908	0.1193	0.5899	2.63	3.2	2.75	3
0.6339	0.2495	0.1166	1.91	3.3	4.33	1
0.3485	0.0573	0.5942	2.63	3.3	2.7	3
0.923	0.0535	0.0235	1.2	6	17	1
0.835	0.0344	0.1306	3.2	3.25	2.3	1
0.1852	0.0528	0.7619	6.5	4	1.53	3
0.3179	0.0304	0.6516	1.73	3.6	5.25	3
0.1325	0.178	0.6895	2	3.3	4	1
0.1499	0.036	0.814	9.5	5	1.33	1
0.4049	0.0239	0.5711	3.75	3.5	2	3
0.7695	0.0712	0.1592	1.25	5.5	13	1
0.8963	0.0562	0.0475	1.17	7	19	1
0.5012	0.4395	0.0593	2.3	3.2	3.25	2
0.5445	0.1605	0.295	2.6	3.25	2.8	1
0.2894	0.2458	0.4647	1.33	4.5	12	1
0.5533	0.193	0.2538	2.1	3.25	3.75	1
0.2654	0.048	0.6866	6.5	4	1.53	3
0.3343	0.4101	0.2556	3.4	3.3	2.2	1
0.1455	0.053	0.8015	6.5	3.8	1.57	3
0.0517	0.0769	0.8714	3.1	3.25	2.38	3
0.5786	0.0067	0.4146	1.44	4.2	8	3
0.228	0.0506	0.7213	2.2	3.3	3.5	2
0.0978	0.1366	0.7657	7	4	1.53	3
0.8601	0.0968	0.0431	1.14	8	21	1
0.1084	0.651	0.2407	2.2	3.3	3.5	1
0.7083	0.071	0.2206	2.38	3.25	3.2	1
0.9412	0.038	0.0208	1.36	4.75	9	1
0.2446	0.655	0.1003	2.1	3.3	3.6	2
0.6307	0.2283	0.141	1.73	3.6	5.25	1
0.382	0.175	0.443	1.73	3.6	5.25	1
0.2017	0.1715	0.6268	6.5	3.8	1.57	3
0.7853	0.0313	0.1834	1.83	3.5	4.5	1
0.7222	0.0301	0.2477	1.2	6.5	15	1
0.317	0.6036	0.0794	2.88	3.25	2.5	1
0.1662	0.412	0.4218	2.6	3.2	2.8	3
0.0658	0.1927	0.7415	9	4.5	1.4	3
0.4624	0.2916	0.246	1.75	3.5	5	1
0.4156	0.2858	0.2986	3.1	3.4	2.3	3
0.7583	0.076	0.1656	2.3	3.25	3.25	1
0.2408	0.1229	0.6363	3.4	3.25	2.25	3
0.381	0.3212	0.2978	2.6	3.2	2.8	1
0.7389	0.0387	0.2224	1.25	5.5	13	1
0.9042	0.0858	0.01	1.4	4.2	10	1
0.5586	0.079	0.3623	2.1	3.25	3.75	2
0.3941	0.5744	0.0315	2.88	3.25	2.5	1
0.3108	0.4959	0.1932	2.4	3.25	3	3
0.1129	0.0201	0.8671	6.5	4	1.53	3
0.8362	0.0422	0.1216	1.5	4	7	1
0.5557	0.0267	0.4176	1.8	3.3	5	1
0.533	0.3982	0.0687	1.57	4	6	1
0.8217	0.1602	0.0181	2.5	3.25	2.88	1
0.3264	0.2326	0.441	2.2	3.25	3.4	3
0.5847	0.0742	0.3411	3.1	3.25	2.38	1
0.1174	0.2532	0.6294	6.5	4	1.53	3
0.6715	0.042	0.2865	1.14	7.5	23	1
0.16	0.15	0.6901	4.2	3.4	1.91	3
0.0991	0.0691	0.8318	8.5	4.5	1.4	3
0.7575	0.0277	0.2149	1.33	5	10	1
0.5871	0.2423	0.1707	10	5	1.33	1
0.5311	0.1948	0.2741	1.73	3.6	5	1
0.8415	0.0186	0.14	1.44	4.33	7.5	1
0.6461	0.0628	0.291	3.8	3.6	1.95	2
0.4727	0.5019	0.0254	2.3	3.25	3.2	1
0.6255	0.1214	0.2531	2.88	3.3	2.5	1
0.6502	0.2784	0.0713	1.2	6.5	15	2
0.092	0.1546	0.7534	2	3.4	3.8	3
0.8918	0.0311	0.0771	1.2	6.5	15	1
0.7524	0.02	0.2276	2.1	3.3	3.6	1
0.5031	0.3451	0.1519	1.57	4	6	2
0.7198	0.1524	0.1278	2.2	3.25	3.4	2
0.3133	0.5972	0.0895	2.75	3.25	2.63	2
0.8279	0.0761	0.096	1.17	7	19	1
0.0882	0.3181	0.5937	4.5	3.6	1.8	1
0.6465	0.187	0.1665	1.44	4.2	6.5	2
0.918	0.0681	0.014	1.2	5.5	13	1
0.2967	0.0644	0.6389	4.5	3.5	1.83	3
0.2271	0.5682	0.2047	2.1	3.3	3.6	1
0.373	0.2318	0.3952	4.2	3.4	1.91	1
0.8057	0.0666	0.1277	1.73	3.6	5	1
0.1939	0.6518	0.1543	5	3.6	1.73	2
0.0929	0.5777	0.3294	1.67	3.6	5.5	1
0.6007	0.1775	0.2218	2.9	3.25	2.5	1
0.7417	0.2166	0.0417	2.5	3.3	2.88	3
0.9247	0.0558	0.0195	1.2	6.5	15	1
0.2451	0.6943	0.0606	2.6	3.2	2.8	2
0.7128	0.0667	0.2204	1.44	4.33	7.5	3
0.1559	0.7222	0.122	3.5	3.2	2.2	2
0.3215	0.3627	0.3157	2.63	3.25	2.75	1
0.408	0.0213	0.5706	3	3.25	2.4	1
0.7146	0.243	0.0424	1.44	4.2	8	2
0.1999	0.5512	0.2489	7	4.2	1.5	2
0.7139	0.1324	0.1537	1.57	4	6	1
0.3147	0.0644	0.6209	9	4.33	1.4	3
0.532	0.4656	0.0024	1.91	3.4	4.2	1
0.2248	0.2616	0.5136	2.5	3.25	2.88	2
0.6621	0.0851	0.2529	4.2	3.4	1.91	1
0.8993	0.0977	0.0031	1.17	7	19	1
0.7635	0.0308	0.2057	2.38	3.3	3	1
0.1124	0.642	0.2456	1.91	3.4	4.2	2
0.5755	0.4089	0.0156	2	3.3	4	2
0.0981	0.2209	0.681	4.33	3.6	1.83	2
0.1509	0.6935	0.1556	2.75	3.3	2.63	1
0.516	0.2537	0.2303	1.8	3.5	4.75	1
0.5428	0.1505	0.3067	2.1	3.4	3.6	1
0.0934	0.8412	0.0654	1.33	4.75	11	2
0.7752	0.1732	0.0516	1.57	3.75	6.5	1
0.1795	0.3072	0.5133	9	4.75	1.36	3
0.7978	0.007	0.1952	2	3.25	4	1
0.706	0.1043	0.1897	2.75	3.3	2.6	1
0.5335	0.1613	0.3053	2.4	3.3	3	3
0.3339	0.6106	0.0556	2.25	3.2	3.4	2
0.8201	0.0869	0.093	1.36	4.5	10	2
0.3494	0.6061	0.0445	2.5	3.2	2.9	1
0.3185	0.4424	0.2391	3.4	3.3	2.2	2
0.7835	0.1741	0.0424	1.17	7	19	1
0.3522	0.4458	0.202	2.88	3.25	2.5	2
0.4112	0.0807	0.5082	1.91	3.4	4.2	2
0.8426	0.1117	0.0457	1.4	4.5	9	1
0.2361	0.2935	0.4704	6	3.75	1.62	1
0.0939	0.5907	0.3154	2.25	3.2	3.4	3
0.5367	0.167	0.2962	2.1	3.4	3.5	1
0.5624	0.4	0.0376	1.44	4.33	8	1
0.5759	0.2065	0.2176	2.1	3.3	3.6	1
0.5221	0.3535	0.1243	3.5	3.3	2.15	1
0.6481	0.1763	0.1756	2.5	3.25	2.88	2
0.3419	0.5393	0.1188	1.91	3.4	4.2	2
0.5821	0.2694	0.1485	1.91	3.5	4.2	2
0.1404	0.7211	0.1385	1.29	5.5	11	2
0.3325	0.0226	0.6449	10	4.5	1.36	3
0.6858	0.1468	0.1674	1.8	3.6	4.5	1
0.491	0.2355	0.2735	2.4	3.4	2.9	1
0.4554	0.0099	0.5347	2.7	3.2	2.7	3
0.4901	0.0256	0.4843	3.5	3.4	2.1	3
0.6694	0.2424	0.0882	2.4	3.2	3.1	3
0.8957	0.0721	0.0322	1.29	5	13	1
0.8916	0.076	0.0323	1.44	4.33	7.5	1
0.0515	0.2262	0.7223	5.25	3.8	1.67	2
0.0512	0.6616	0.2872	4.2	3.4	1.91	1
0.6627	0.12	0.2173	1.91	3.4	4.2	1
0.0416	0.1675	0.791	8	4.2	1.44	3
0.4598	0.4097	0.1305	2.1	3.3	3.6	3
0.4626	0.4067	0.1306	2.38	3.25	3.1	1
0.0038	0.6386	0.3576	2.88	3.25	2.5	2
0.6983	0.2252	0.0765	2.1	3.3	3.6	1
0.525	0.4362	0.0387	2.1	3.3	3.6	1
0.2043	0.3151	0.4807	4.5	3.6	1.8	2
0.0986	0.7824	0.1191	2.63	3.25	2.75	2
0.6481	0.3278	0.0241	1.25	5.5	15	2
0.287	0.4756	0.2375	2.8	3.25	2.6	2
0.4791	0.3374	0.1835	1.5	4.2	7	3
0.1254	0.6122	0.2624	2.1	3.3	3.6	2
0.3874	0.2044	0.4083	1.8	3.5	4.75	2
0.5928	0.1229	0.2843	1.25	5.75	13	3
0.2186	0.4874	0.294	2.2	3.3	3.4	3
0.7351	0.1523	0.1126	2.2	3.25	3.4	1
0.5684	0.0539	0.3777	2.25	3.3	3.25	1
0.7431	0.1764	0.0806	1.17	7	19	1
0.1566	0.4279	0.4155	2.88	3.3	2.5	3
0.1989	0.6987	0.1024	7	4.2	1.5	2
0.9058	0.0597	0.0345	1.14	8	19	1
0.5184	0.4163	0.0653	1.33	4.75	11	1
0.5798	0.1418	0.2784	2.25	3.3	3.25	1
0.8164	0.1661	0.0175	1.22	6	15	1
0.5063	0.3356	0.1581	1.4	4.33	9	1
0.2969	0.433	0.2702	3.3	3.4	2.2	3
0.0378	0.4652	0.497	6.5	4	1.57	1
0.6555	0.2219	0.1226	1.53	4	7	1
0.3272	0.2551	0.4177	5.5	4	1.62	1
0.4504	0.2116	0.338	1.83	3.5	4.5	2
0.0754	0.1734	0.7512	8.5	4.5	1.4	2
0.4914	0.2745	0.234	2.1	3.3	3.6	1
0.0686	0.596	0.3354	6.5	3.8	1.57	2
0.569	0.3945	0.0364	2.38	3.3	3	2
0.0565	0.4216	0.5218	2.8	3.4	2.5	2
0.6494	0.344	0.0067	1.29	5.5	11	1
0.4936	0.1945	0.3119	1.44	4.33	7.5	1
0.593	0.3813	0.0257	2.38	3.3	3	2
0.2095	0.6192	0.1714	2.1	3.3	3.6	1
