0.3949	0.4226	0.1825	1.57	3.8	6	2
0.1385	0.7257	0.1358	4.5	3.5	1.8	2
0.0113	0.0256	0.9631	2.4	3.3	2.9	3
0.8274	0.1161	0.0565	2.2	3.3	3.25	1
0.3306	0.0351	0.6343	2.05	3.3	3.6	3
0.417	0.128	0.4549	1.57	3.8	6	1
0.9226	0.0674	0.01	1.62	3.6	6	1
0.295	0.025	0.68	2.35	3.3	3	3
0.07	0.2933	0.6367	2.75	3.3	2.5	3
0.1056	0.4795	0.4149	1.62	3.6	6	2
0.1331	0.5948	0.2721	3.4	3.25	2.15	2
0.7966	0.2025	0.0009	1.4	4.33	8.5	1
0.2843	0.417	0.2987	1.67	3.6	5.5	2
0.9933	0.0017	0.005	2.05	3.3	3.6	1
0.2153	0.1982	0.5865	1.91	3.4	4	3
0.5579	0.3669	0.0752	2	3.3	3.8	2
0.2342	0.0964	0.6694	2.88	3.3	2.4	2
0.0346	0.7592	0.2063	2.25	3.3	3.1	2
0.4359	0.0854	0.4787	2.1	3.3	3.5	3
0.0344	0.4189	0.5468	3.8	3.3	2	3
0.3937	0.1899	0.4165	3.5	3.3	2.1	3
0.6559	0.0276	0.3165	1.73	3.75	4.5	1
0.3683	0.3166	0.3151	4.33	3.5	1.83	1
0.9103	0.0032	0.0865	1.4	4.33	8.5	1
0.6037	0.3301	0.0662	1.67	3.6	5.25	2
0.7589	0.0622	0.1788	1.36	4.5	9	1
0.7722	0.0508	0.1771	1.8	3.5	4.5	1
0.1501	0.5421	0.3078	2.6	3.25	2.7	2
0.0109	0.5099	0.4792	5.5	3.8	1.62	3
0.7822	0.2125	0.0052	2.05	3.4	3.6	1
0.0569	0.5616	0.3815	2.3	3.3	3.1	2
0.3854	0.5752	0.0395	3	3.3	2.38	2
0.7915	0.0341	0.1744	1.29	5	11	1
0.6869	0.252	0.0612	1.91	3.4	4	1
0.7075	0.2256	0.0669	2	3.4	3.75	1
0.9346	0.0534	0.012	1.67	3.6	5.25	1
0.0732	0.4594	0.4674	1.73	3.5	5	3
0.7141	0.0348	0.251	2.3	3.3	3.1	1
0.5277	0.2876	0.1847	2.4	3.3	2.9	2
0.4215	0.1967	0.3818	2.4	3.3	2.9	3
0.657	0.3363	0.0067	1.44	4.2	7.5	1
0.9035	0.0132	0.0833	2.5	3.25	2.8	1
0.372	0.4493	0.1787	1.57	3.8	6	1
0.7388	0.0045	0.2567	2.4	3.3	2.9	1
0.0156	0.5424	0.442	4.75	3.75	1.73	1
0.0251	0.2771	0.6978	3.5	3.3	2.1	3
0.559	0.0073	0.4337	2.38	3.3	2.9	1
0.6101	0.0049	0.385	1.44	4.2	7.5	1
0.5449	0.1546	0.3004	7	3.8	1.5	1
0.3318	0.0283	0.64	1.57	3.75	6	3
0.9621	0.0131	0.0248	1.44	4.33	7	1
0.6963	0.0076	0.2961	1.95	3.3	4	2
0.0562	0.5439	0.3999	3.1	3.3	2.3	1
0.2393	0.3414	0.4192	2.25	3.25	3.2	3
0.587	0.165	0.2479	1.25	5.5	12	2
0.9063	0.067	0.0267	1.7	3.6	4.75	1
