GreutherFurth	Hannover	0.0182652	0.291534	0.6902	2.8	3.4	2.5
Leverkusen	WerderBremen	0.0718147	0.437921	0.490264	1.44	4.7	7.05
Hoffenheim	Nurnberg	0.330232	0.401021	0.268747	2.1	3.45	3.55
BayernMunich	Freiburg	0.894857	0.0421242	0.0630187	1.24	5.95	12.35
Wolfsburg	M'gladbach	0.517349	0.127918	0.354732	2.15	3.45	3.45
Augsburg	Stuttgart	0.0969468	0.40764	0.495413	2.2	3.4	3.25
FortunaDusseldorf	Dortmund	0.0293208	0.804296	0.166384	4.65	3.85	1.74
Mainz	EinFrankfurt	0.0796172	0.181537	0.738846	2.1	3.45	3.55
Schalke04	Hamburg	0.611943	0.362117	0.02594	1.65	4	5.3
