0.4092	0.0967	0.4942	1.8	3.4	4.75	3
0.0564	0.3429	0.6007	3.1	3.3	2.25	2
0.0665	0.0706	0.8629	8.5	4.33	1.4	3
0.2989	0.2685	0.4326	1.4	4.5	7.5	3
0.4583	0.1885	0.3532	1.3	4.75	12	1
0.3585	0.1886	0.453	2.5	3.1	2.88	3
0.8109	0.1684	0.0207	1.33	4.5	10	1
0.8044	0.1866	0.009	1.44	4	8	1
0.4878	0.0991	0.4131	1.36	4.5	8	1
0.8073	0.1368	0.0558	1.62	3.75	5.5	1
0.2389	0.6938	0.0674	1.8	3.1	5	2
0.3854	0.5153	0.0994	2.25	3	3.4	2
0.5551	0.3335	0.1114	1.65	4.2	4.5	1
0.5594	0.1812	0.2594	1.75	3.6	4.5	1
0.2939	0.6139	0.0921	3.3	3.25	2.2	2
0.057	0.1929	0.7501	3.75	3.25	2.05	3
0.3388	0.0817	0.5795	2.5	3.2	2.88	3
0.6455	0.34	0.0145	2.4	3.2	3	1
0.185	0.7562	0.0589	1.2	6	15	2
0.8333	0.0976	0.0691	1.29	5.25	11	1
0.9227	0.0453	0.0319	1.83	3.4	4.5	1
0.0876	0.7848	0.1275	2.38	3.1	3.2	2
0.5236	0.3176	0.1588	2.15	3.25	3.5	1
0.1872	0.7658	0.0469	1.8	3.4	4.75	2
0.0909	0.7567	0.1524	2.2	3.1	3.5	2
0.5532	0.0483	0.3986	3	3	2.5	3
0.0213	0.1287	0.8501	2.4	3	3.2	3
0.5915	0.1768	0.2317	2	3.2	4	3
0.0644	0.3335	0.6021	3	3	2.5	3
0.5794	0.1965	0.2241	1.8	3.4	4.75	1
0.6723	0.0498	0.2779	1.5	4	7.5	1
0.4996	0.2152	0.2852	1.95	3.2	4.2	1
0.1658	0.0561	0.7781	3.1	3.1	2.38	3
0.8545	0.051	0.0944	2.1	3.2	3.6	1
0.217	0.2632	0.5197	4	3.2	2	3
0.3151	0.556	0.1289	4.75	3.3	1.83	2
0.0981	0.2076	0.6943	2.38	3.1	3.1	3
0.0029	0.5056	0.4915	2.4	3	3.2	3
0.7569	0.1104	0.1326	1.6	3.6	6.25	1
0.756	0.0311	0.2129	2.05	3.2	3.8	1
0.7846	0.101	0.1143	1.3	5	11	1
0.0938	0.599	0.3072	1.62	3.6	6	2
0.2644	0.0992	0.6364	4	3.2	2	3
0.1967	0.2875	0.5158	1.67	3.5	5.5	1
0.715	0.2489	0.036	1.3	5	11	1
0.7027	0.0424	0.2549	2	3.3	3.75	2
0.6391	0.3344	0.0265	2.5	3.1	2.9	1
0.068	0.4098	0.5222	6	3.6	1.62	3
0.1857	0.724	0.0904	2.9	3.1	2.5	2
0.4954	0.1035	0.4011	2.9	3.1	2.5	1
0.6387	0.1575	0.2039	1.33	4.75	10	1
0.5079	0.2764	0.2158	2.38	3.1	3.1	1
0.5835	0.2689	0.1477	1.95	3.4	3.8	1
0.8138	0.0884	0.0978	1.67	3.4	6	1
0.0938	0.4661	0.4402	1.8	3.4	4.75	2
0.5317	0.312	0.1563	2.1	3.1	3.75	3
0.28	0.4924	0.2276	2.15	3.1	3.6	1
0.5274	0.3869	0.0857	2.1	3.1	3.75	1
0.5917	0.1903	0.218	1.4	4.2	8.5	1
0.2863	0.4996	0.2141	1.91	3.2	4.33	3
0.6704	0.2532	0.0764	2.8	3.25	2.55	2
0.3426	0.4628	0.1945	2.4	3.1	3.1	2
0.0341	0.4678	0.4982	3.25	3.1	2.3	1
0.0401	0.2836	0.6763	3.4	3.2	2.2	2
0.0806	0.085	0.8344	3.75	3.1	2.1	3
0.5798	0.3014	0.1188	3.8	3.3	2	1
0.4647	0.5049	0.0304	4.33	3.25	1.91	2
0.4916	0.4261	0.0823	2.2	3.2	3.4	2
0.3683	0.4582	0.1735	1.22	6	13	2
0.6196	0.3391	0.0414	2.1	3.2	3.6	2
0.1363	0.5922	0.2715	1.33	4.5	11	2
0.7616	0.0445	0.194	1.67	3.4	6	1
0.4627	0.1589	0.3784	1.91	3.2	4.33	3
0.8325	0.1049	0.0626	2.25	3.2	3.3	1
0.5454	0.3793	0.0753	2.05	3.2	3.8	2
0.7258	0.1318	0.1423	1.44	4.2	7.5	1
0.1091	0.6177	0.2733	3.5	3	2.25	2
0.4952	0.1404	0.3644	3	3.2	2.4	3
0.3274	0.3475	0.325	2.1	3.1	3.75	3
0.3206	0.365	0.3144	1.85	3.3	4.5	2
0.281	0.3452	0.3738	3.8	3.3	2	1
0.4151	0.4716	0.1133	1.7	3.4	5.5	1
0.7638	0.1021	0.1341	1.65	3.6	5.5	2
0.1139	0.3964	0.4898	2	3.2	4	2
0.1537	0.254	0.5924	3.25	3.2	2.25	3
0.1766	0.6947	0.1287	1.73	3.4	5.25	2
0.8498	0.079	0.0713	2.4	3.1	3.1	1
0.46	0.305	0.235	2	3.1	4.1	3
0.3532	0.1905	0.4563	2.4	3.1	3.1	2
0.4232	0.0897	0.4871	3.1	3.1	2.4	3
0.7174	0.1084	0.1741	2.1	3.3	3.5	1
0.7343	0.0661	0.1996	1.55	3.75	6.5	1
0.8172	0.098	0.0848	1.95	3.2	4.2	1
0.65	0.213	0.137	1.67	3.5	5.5	3
0.406	0.4437	0.1502	1.22	5.5	15	1
0.8973	0.0697	0.0329	1.53	3.75	7	1
0.4023	0.2596	0.3381	2.1	3.1	3.75	1
0.3519	0.2204	0.4277	2.63	3	2.88	1
0.4406	0.1331	0.4264	2.75	3	2.75	1
0.7229	0.104	0.1731	4	3.1	2	3
0.8114	0.1013	0.0873	1.75	3.4	5	3
0.7529	0.1049	0.1422	2.1	3.1	3.75	1
0.0868	0.2103	0.7029	1.33	4.75	10	3
0.0335	0.3047	0.6618	7	3.5	1.57	3
0.5851	0.2713	0.1437	2.3	3.1	3.3	1
0.324	0.0727	0.6033	2.25	3.1	3.4	3
0.0656	0.1289	0.8056	2.4	3.2	3	1
0.717	0.2166	0.0664	1.75	3.4	5	1
0.3507	0.233	0.4163	1.8	3.4	4.75	3
0.7112	0.26	0.0288	2.4	3.1	3.1	1
0.4842	0.2629	0.2529	2.88	3.2	2.5	2
0.1657	0.4543	0.3801	2.1	3.2	3.6	1
0.8224	0.0047	0.1729	2.5	3.2	2.88	1
0.7979	0.133	0.0691	1.44	4	8	1
0.8005	0.1286	0.071	1.53	3.75	7	3
0.4963	0.3	0.2037	1.53	3.8	6.5	1
0.4081	0.445	0.1469	2.1	3.1	3.8	1
0.4568	0.1492	0.3941	2.5	3.1	2.9	2
0.7251	0.0432	0.2317	1.44	4	8	1
0.0906	0.2718	0.6376	6	3.8	1.57	3
0.6759	0.297	0.0271	2.05	3.1	4	2
0.8092	0.1444	0.0464	1.67	3.5	5.5	1
0.2773	0.6111	0.1117	1.67	3.5	5.5	2
0.6571	0.0792	0.2637	2.75	3.1	2.63	2
0.1535	0.1083	0.7382	4.33	3.4	1.85	3
