106.042	6.0416
338.066	238.066
297.084	197.084
155.391	55.3912
11.7143	-88.2857
313.613	213.613
82.6655	-17.3345
319.777	219.777
237.978	137.978
0	-100
314.405	214.405
424.259	324.259
4.8267	-95.1733
313.993	213.993
8.9216	-91.0784
338.682	238.682
310.968	210.968
448.842	348.842
224.821	124.821
7.0514	-92.9486
335.625	235.625
3.4247	-96.5754
0	-100
299.145	199.145
330.718	230.718
337.874	237.874
2.3707	-97.6293
303.416	203.416
209.853	109.853
431.275	331.275
328.599	228.599
1.6561	-98.3439
326.908	226.908
418.239	318.239
449.86	349.86
322.96	222.96
320.984	220.984
318.996	218.996
5.4027	-94.5973
295.731	195.731
300.035	200.035
319.648	219.648
6.9328	-93.0672
11.8721	-88.1279
189.514	89.5136
284.205	184.205
0	-100
299.979	199.979
298.959	198.959
0	-100
298.555	198.555
333.366	233.367
298.409	198.409
1.4649	-98.5351
263.55	163.55
188.998	88.9977
315.668	215.668
7.7785	-92.2214
293.494	193.494
327.381	227.381
28.5779	-71.4221
1.2849	-98.7151
426.208	326.208
284.977	184.977
287.9	187.9
298.953	198.953
154.245	54.2453
214.821	114.821
2.915	-97.085
448.242	348.242
324.613	224.613
293.023	193.023
301.3	201.3
328.35	228.35
726.067	626.067
297.015	197.016
321.258	221.258
497.933	397.933
168.813	68.8133
76.4165	-23.5836
409.063	309.063
295.164	195.164
44.1424	-55.8576
291.682	191.682
317.139	217.139
282.745	182.745
445.977	345.977
1.2748	-98.7252
338.72	238.72
281.476	181.476
0	-100
23.7672	-76.2328
58.2775	-41.7225
294.083	194.083
1.9419	-98.0581
434.616	334.616
546.451	446.451
324.457	224.457
424.207	324.207
253.882	153.882
376.843	276.843
440.551	340.551
447.024	347.024
294.57	194.57
325.068	225.068
240.838	140.838
1.7982	-98.2018
317.804	217.804
1.0039	-98.9961
329.363	229.363
238.264	138.264
384.365	284.365
204.248	104.248
337.354	237.354
35.2976	-64.7024
1.828	-98.172
319.402	219.402
295.862	195.862
221.762	121.762
336.519	236.519
17.9022	-82.0978
1.9073	-98.0927
5.5147	-94.4853
6.5209	-93.4791
331.737	231.737
293.878	193.878
318.465	218.465
123.431	23.431
339.823	239.823
339.168	239.167
240.075	140.075
333.562	233.562
340.633	240.633
411.774	311.774
413.168	313.168
3.2061	-96.7939
294.055	194.054
31.2264	-68.7736
334.769	234.769
313.856	213.856
17.766	-82.234
14.2835	-85.7165
2.847	-97.153
0.8176	-99.1824
268.91	168.91
