0.1085	0.105	0.7865	4	3.25	1.9	3
0.1006	0.2064	0.693	2.5	3.2	2.75	3
0.0083	0.8881	0.1036	2.8	3.25	2.4	2
0.6808	0.2221	0.0972	1.66	3.4	5.5	1
0.4517	0.0947	0.4536	2.37	3.25	2.87	3
0.2141	0.0248	0.7612	3.4	3.25	2.1	1
0.059	0.5792	0.3618	2	3.2	3.75	3
0.941	0.0488	0.0103	1.33	4.5	10	1
0.7187	0.1046	0.1767	1.2	6	13	1
0.3947	0.4595	0.1459	1.22	5.5	13	2
0.0811	0.0726	0.8463	1.8	3.4	4.33	3
0.7993	0.026	0.1747	2.3	3.25	3	2
0.4604	0.3297	0.2099	2.2	3.25	3.2	1
0.6944	0.126	0.1797	1.61	3.6	5.5	1
0.3927	0.4882	0.1191	5.5	3.6	1.61	2
0.1227	0.4036	0.4737	6.5	3.75	1.53	3
0.6013	0.278	0.1207	2.3	3.25	3	1
0.2754	0.016	0.7085	2.37	3.25	2.87	3
0.1046	0.5211	0.3744	2.1	3.25	3.4	3
0.3627	0.4766	0.1607	1.83	3.3	4.33	2
0.3121	0.3128	0.3751	1.83	3.3	4.33	1
0.799	0.1133	0.0877	2.5	3.25	2.7	1
0.3854	0.0078	0.6068	1.44	4	7.5	1
0.749	0.1231	0.1279	2.2	3.25	3.2	1
0.3009	0.3867	0.3124	3.1	3.2	2.25	2
0.5489	0.2906	0.1605	2.62	3.1	3.1	2
0.5721	0.1943	0.2336	4.5	3.25	1.83	1
0.5635	0.4039	0.0327	1.53	3.8	6	1
0.4624	0.4731	0.0645	1.8	3.4	4.5	1
0.7406	0.0417	0.2177	2.25	3.2	3	1
0.7737	0.1083	0.118	1.28	5	10	1
0.5016	0.1633	0.3351	2.37	3.25	2.87	3
0.4053	0.4843	0.1104	2.1	3.2	3.5	2
0.0704	0.0986	0.831	6	3.6	1.57	3
0.1436	0.4517	0.4047	1.9	3.25	4	2
0.8582	0.0598	0.082	1.5	4	6	1
0.2306	0.139	0.6304	2.6	3.2	2.62	2
0.2654	0.3119	0.4227	2.4	3.2	2.87	3
0.2107	0.4329	0.3564	3.1	3.2	2.25	2
0.7386	0.0864	0.175	1.16	6	19	1
0.836	0.1052	0.0588	1.16	6	19	1
0.4019	0.3929	0.2052	2	3.2	3.75	1
0.5157	0.4176	0.0667	1.72	3.5	4.75	1
0.1533	0.0716	0.7752	2.2	3.2	3.25	3
0.579	0.3957	0.0252	1.5	3.75	7	1
0.135	0.42	0.4449	5.5	3.6	1.61	1
0.6844	0.1806	0.135	2.2	3.2	3.25	1
0.2711	0.6349	0.094	2.37	3.25	3	1
0.4198	0.5348	0.0454	1.36	4.33	10	2
0.3119	0.0936	0.5945	4.5	3.5	1.8	3
0.0087	0.3863	0.605	5	3.5	1.72	2
0.3899	0.3454	0.2647	2.25	3.25	3.2	1
0.1424	0.2824	0.5752	2.8	3.2	2.5	3
0.8269	0.0969	0.0761	2	3.4	3.75	1
0.6967	0.2554	0.0479	2.1	3.25	3.6	2
0.5801	0.3667	0.0532	2.37	3.25	3	1
0.1932	0.4002	0.4066	4.33	3.25	1.9	1
0.9569	0.0136	0.0296	1.14	7	23	1
0.573	0.241	0.186	2.5	3.25	2.8	2
0.3375	0.6077	0.0547	1.22	5.25	17	2
0.28	0.5103	0.2097	2.1	3.2	3.6	2
0.4174	0.375	0.2076	2.1	3.2	3.6	1
0.5851	0.3552	0.0597	2.25	3.2	3.25	1
0.283	0.5899	0.1271	1.9	3.3	4.2	3
0.2649	0.2908	0.4442	2.8	3.25	2.5	2
0.5213	0.3198	0.1589	2.1	3.25	4	1
0.1398	0.5617	0.2985	2	3.4	3.75	1
0.0545	0.5042	0.4413	6.5	4	1.53	3
0.6236	0.311	0.0654	1.3	5	12	2
0.1546	0.7169	0.1285	2.7	3.25	2.62	2
0.5617	0.414	0.0243	2.25	3.25	3.3	1
0.5251	0.182	0.2928	1.72	3.4	5.5	1
0.4119	0.3517	0.2364	2.75	3.25	2.62	3
0.1493	0.2729	0.5777	4.5	3.5	1.83	3
0.0261	0.3427	0.6313	6.5	3.8	1.57	3
0.4619	0.3605	0.1776	1.8	3.5	4.75	1
0.3594	0.327	0.3136	1.9	3.25	4.33	2
0.7192	0.1452	0.1356	1.83	3.6	4.33	1
0.7485	0.238	0.0136	1.16	6.5	21	1
0.918	0.0759	0.0061	1.16	6.5	23	1
0.5375	0.4454	0.0171	1.66	3.75	5.5	1
0.4704	0.3863	0.1433	5	3.6	1.72	3
0.0595	0.7042	0.2362	2.62	3.25	2.75	3
0.3654	0.4605	0.1741	1.53	4	6.5	2
0.8527	0.0826	0.0647	1.66	3.6	5.5	1
0.4264	0.3282	0.2454	2.1	3.3	3.6	1
0.8299	0.0976	0.0725	1.72	3.6	5	1
0.7983	0.1732	0.0285	1.25	5.25	15	1
0.273	0.1592	0.5678	4.5	3.6	1.8	3
0.8614	0.1322	0.0064	1.7	3.5	5.5	1
0.1148	0.288	0.5972	3.6	3.3	2.1	3
0.1461	0.6311	0.2229	1.72	3.5	5.25	2
0.7706	0.1767	0.0527	1.57	3.6	7	1
0.5654	0.1066	0.328	6	3.75	1.61	3
0.0854	0.1931	0.7216	3.1	3.25	2.37	3
0.263	0.6661	0.0709	1.9	3.25	4.5	1
0.9154	0.0528	0.0319	2.37	3.3	3	1
0.7296	0.1857	0.0847	2.1	3.3	3.6	1
0.0452	0.5129	0.4419	1.5	4	7	1
0.6601	0.2716	0.0683	1.18	6.5	19	1
0.675	0.1557	0.1692	1.8	3.5	4.75	2
0.7662	0.1494	0.0844	2.75	3.25	2.5	1
0.3192	0.5262	0.1546	2.1	3.3	3.6	2
0.5185	0.4192	0.0623	2.7	3.3	2.62	2
0.4339	0.212	0.3541	3.6	3.3	2.1	3
0.2168	0.6483	0.1349	2.5	3.25	2.8	2
0.2879	0.036	0.6761	2.2	3.4	3.25	3
0.1661	0.4361	0.3978	2.5	3.1	3	2
0.705	0.2477	0.0473	1.4	4.33	9	1
0.1588	0.703	0.1381	3	3.3	2.37	2
0.3915	0.5658	0.0427	1.66	3.5	5.75	1
