0.7559	0.0181	0.226	2.8	3.3	2.5	3
0.2154	0.0015	0.7831	4	3.75	1.83	3
0.5294	0.0884	0.3822	2	3.5	3.6	3
0.9788	0.0042	0.017	1.67	3.75	5	1
0.0226	0.9689	0.0085	2.5	3.3	2.75	2
0.0056	0.0172	0.9773	2.1	3.4	3.4	3
0.8031	0.0027	0.1943	1.67	3.75	5	1
0.0123	0.0728	0.9148	2.38	3.25	3	3
0.742	0.0018	0.2562	2.25	3.5	3	1
0.7445	0.0047	0.2508	1.5	4.33	6	3
0.9765	0.0197	0.0038	1.25	5.25	13	1
0.0074	0.8187	0.1739	2	3.6	3.4	2
0.0994	0.0327	0.8679	3.4	3.3	2.15	3
0.8184	0.0971	0.0845	1.36	4.75	8.5	1
0.4121	0.5859	0.002	1.83	3.6	4.2	2
0.9654	0.0025	0.0321	1.91	3.6	3.8	1
0.1641	0.0023	0.8337	4.2	3.6	1.83	3
0.3507	0.0193	0.63	1.7	4	4.33	1
0.6061	0.3586	0.0353	3.3	3.3	2.15	2
0.8478	0.0034	0.1488	1.33	5	8.5	1
0.7222	0.0011	0.2767	1.25	5.5	13	1
0.0156	0.882	0.1024	1.91	3.4	4.2	1
0.7777	0.1728	0.0495	2.1	3.3	3.5	2
0.2718	0.0401	0.6881	2.1	3.3	3.5	1
0.0803	0.2157	0.704	3.4	3.4	2.1	1
0.3846	0.5979	0.0175	1.91	3.4	4.33	1
0.0627	0.9165	0.0208	2.88	3.2	2.5	2
0.3709	0.4477	0.1813	2.15	3.3	3.4	3
0.7208	0.0282	0.251	2.25	3.3	3.2	1
0.9926	0.0034	0.0039	1.17	8	13	1
0.8205	0.075	0.1044	1.44	4.33	7	2
0.5027	0.0023	0.495	6	3.8	1.57	3
0.448	0.0861	0.4659	6.5	4.2	1.5	3
0.8938	0.0068	0.0994	1.57	3.8	6	1
0.8617	0.1055	0.0328	1.83	3.5	4.33	1
0.7884	0.0035	0.2081	2.38	3.25	3	1
0.2732	0.222	0.5049	2.38	3.25	3	1
0.0281	0.0187	0.9532	3.4	3.4	2.1	3
0.4183	0.5579	0.0237	1.57	3.8	6	2
0.0157	0.1612	0.823	2.75	3.2	2.63	3
0.5424	0.0121	0.4454	1.33	5	8.5	1
0.1992	0.0768	0.7241	1.95	3.4	3.8	3
0.1143	0.4063	0.4794	2.05	3.3	3.6	3
0.8688	0.0098	0.1214	2	3.4	3.6	1
0.006	0.4341	0.5598	3.25	3.25	2.25	3
0.6625	0.1904	0.1471	2.5	3.25	2.8	1
0.5378	0.0065	0.4557	2.63	3.25	2.63	1
0.7757	0.0051	0.2193	1.13	8	21	1
0.3563	0.6328	0.0109	1.29	5.25	10	2
0.0487	0.0501	0.9012	2.1	3.3	3.5	3
0.0132	0.0758	0.911	10	5	1.3	3
0.7498	0.0676	0.1825	1.44	4.2	7.5	1
0.25	0.7463	0.0037	1.44	4.33	7	2
